uid,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
571,TVEpisode,6,Contemporary vs. Vintage Charm,https://www.hgtv.com/shows/house-hunters/episodes/contemporary-vs-vintage-charm,A couple in Sioux Falls; South Dakota; wants a larger house for their family. She wants a contemporary house with a kitchen she can make her own; while he wants a home with character and will only tolerate 12 steps or less.,149,Sioux Falls,South Dakota,0,House Hunters,Sioux Falls; South Dakota,Sioux Falls; Minnehaha County; South Dakota; United States of America,(43.5499749; -96.700327; 0.0),43.5499749,-96.700327,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/contemporary-vs-vintage-charm,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a165
384,TVEpisode,3,Ready for a Family in Rochester,https://www.hgtv.com/shows/house-hunters/episodes/ready-for-a-family-in-rochester,First-time buyers are on the hunt for a home in Rochester; New York. She's looking for a place with a home office near the city but he's hoping for a big backyard and a little privacy farther out. Most of all; this young couple just needs more room to start their family.,163,Rochester,New York,0,House Hunters,Rochester; New York,Rochester; Monroe County; New York; United States of America,(43.157285; -77.615214; 0.0),43.157285,-77.615214,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ready-for-a-family-in-rochester,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a341
383,TVEpisode,2,Upsizing in Maine,https://www.hgtv.com/shows/house-hunters/episodes/upsizing-in-maine,Married wedding photographers have decided to upsize from their 450-square-foot condo in Kittery; Maine; after their daughter moves back in with them. They agree that they don't want a place that's too big; but while she's willing to do some work to get the features she wants; he wants move-in ready.,163,Kittery,Maine,0,House Hunters,Kittery; Maine,Kittery; York County; Maine; United States of America,(43.088448; -70.736847; 0.0),43.088448,-70.736847,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/upsizing-in-maine,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a338
2236,TVEpisode,8,Busting at the Seams,https://www.hgtv.com/shows/house-hunters/episodes/from-starter-home-to-homestead,Now that the Olson Family has doubled in size; their starter home in Madison; Wis.; just isn't big enough. They would like to move to the nearby suburb of Cottage Grove; where they are both from and where they still have a lot of family. Real estate agent Kristin Wild is on hand to help.,21,Madison,Wisconsin,0,House Hunters,Madison; Wisconsin,Madison; Dane County; Wisconsin; United States of America,(43.074761; -89.3837613; 0.0),43.074761,-89.3837613,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/busting-at-the-seams,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a31
486,TVEpisode,13,Moving On to Madison,https://www.hgtv.com/shows/house-hunters/episodes/moving-on-to-madison,A couple with a $650;000 budget searches for a home in Madison; Wisconsin. But since she wants something near downtown and he wants to maximize their budget by landing a party pad out in the suburbs; they'll find that any budget comes with compromises.,156,Madison,Wisconsin,0,House Hunters,Madison; Wisconsin,Madison; Dane County; Wisconsin; United States of America,(43.074761; -89.3837613; 0.0),43.074761,-89.3837613,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/moving-on-to-madison,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a256
445,TVEpisode,13,Freedom to Travel,https://www.hgtv.com/shows/house-hunters/episodes/freedom-to-travel,A couple that's spent years working two jobs to take care of their large Wisconsin home is ready to downsize to a tiny home that gives them freedom to travel the country. Having mobility is about the only thing they agree on; however; because she's looking for a rustic-style home with pops of color while he's interested in a modern feel.,159,,Wisconsin,0,House Hunters,,,,43.074761,-89.3837613,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/freedom-to-travel,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a296
308,TVEpisode,5,Country Living in Wisconsin,https://www.hgtv.com/shows/house-hunters/episodes/country-living-in-wisconsin,An Air Force couple in Wisconsin is searching for a home where their kids can grow up. She wants to stay under budget and be close to her parents; but he's hoping for a large lot out in the country and doesn't mind paying more for something turnkey.,169,,Wisconsin,0,House Hunters,,,,43.074761,-89.3837613,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/country-living-in-wisconsin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a424
680,TVEpisode,9,Cape Cod vs. Ranch in Syracuse,https://www.hgtv.com/shows/house-hunters/episodes/cape-cod-vs-ranch-in-syracuse,First-time buyers Kayla and Caroline look for a home in Syracuse; New York. But while Caroline wants a classic Cape Cod; Kayla's hoping for a ranch-style home.,141,Syracuse,New York,0,House Hunters,Syracuse; New York,Syracuse; Onondaga County; New York; United States of America,(43.0481221; -76.1474244; 0.0),43.0481221,-76.1474244,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/cape-cod-vs-ranch-in-syracuse,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a62
81,TVEpisode,11,Moving in Together in Milwaukee,https://www.hgtv.com/shows/house-hunters/episodes/moving-in-together-in-milwaukee,A young Milwaukee couple taking the next step in their relationship is looking to buy a home. She is excited for something old and charming; but he is a modern architect and sees past the charm to what might actually be structural issues.,188,Milwaukee,Wisconsin,0,House Hunters,Milwaukee; Wisconsin,Milwaukee; Wisconsin; United States of America,(43.0349931; -87.922497; 0.0),43.0349931,-87.922497,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/moving-in-together-in-milwaukee,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a604
63,TVEpisode,4,Investing in Flint,https://www.hgtv.com/shows/house-hunters/episodes/investing-in-flint,A couple loves the city of Flint; Michigan; and are eager to find a new home there. He wants an older; historic home downtown; while she prefers a ranch-style house and doesn't mind renovations and spending more money to get what she wants.,189,Flint,Michigan,0,House Hunters,Flint; Michigan,Flint; Genesee County; Michigan; United States of America,(43.0161693; -83.6900211; 0.0),43.0161693,-83.6900211,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/investing-in-flint,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a612
362,TVEpisode,5,Compromise in Waukesha,https://www.hgtv.com/shows/house-hunters/episodes/compromise-in-waukesha,A newlywed couple searches for their first home in Waukesha; Wisconsin. The hunt puts their new marriage to its first big test; as he wants vintage charm and she wants a big; open-concept home.,165,Waukesha,Wisconsin,0,House Hunters,Waukesha; Wisconsin,Waukesha; Waukesha County; Wisconsin; United States of America,(43.0116784; -88.2314813; 0.0),43.0116784,-88.2314813,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/compromise-in-waukesha,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a370
527,TVEpisode,1,Fixer-Upper or New Build in Grand Rapids; MI,https://www.hgtv.com/shows/house-hunters/episodes/fixer-upper-or-new-build-in-grand-rapids-mi,A young couple with two small children has been living with her parents while they search for a house. She wants a midcentury modern with plenty of projects so she can make it her own; but he'd prefer a contemporary build with no work required.,152,Grand Rapids,Michigan,0,House Hunters,Grand Rapids; Michigan,Grand Rapids; Kent County; Michigan; United States of America,(42.9632405; -85.6678639; 0.0),42.9632405,-85.6678639,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/fixer-upper-or-new-build-in-grand-rapids-mi,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a199
367,TVEpisode,10,Hopelessly Impatient in Michigan,https://www.hgtv.com/shows/house-hunters/episodes/hopelessly-impatient-in-michigan,Newlyweds in Grand Rapids; Michigan; are on the hunt for their first home. He's hoping to hold onto their downtown lifestyle; while she's ready to transition to a big home in the suburbs and start a family.,165,Grand Rapids,Michigan,0,House Hunters,Grand Rapids; Michigan,Grand Rapids; Kent County; Michigan; United States of America,(42.9632405; -85.6678639; 0.0),42.9632405,-85.6678639,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/hopelessly-impatient-in-michigan,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a363
330,TVEpisode,1,The Tall and Short of It in Grand Rapids,https://www.hgtv.com/shows/house-hunters/episodes/the-tall-and-short-of-it-in-grand-rapids,College sweethearts are searching for the perfect house in Grand Rapids; Michigan; and since she's a foot shorter than he is; she's desperate to get kitchen cabinets that she can reach without his help. Meanwhile; he's fixated on the shape of the roof for his Christmas light displays.,167,Grand Rapids,Michigan,0,House Hunters,Grand Rapids; Michigan,Grand Rapids; Kent County; Michigan; United States of America,(42.9632405; -85.6678639; 0.0),42.9632405,-85.6678639,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-tall-and-short-of-it-in-grand-rapids,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a392
288,TVEpisode,10,Room for Three in Grand Rapids,https://www.hgtv.com/shows/house-hunters/episodes/room-for-three-in-grand-rapids,New parents in Grand Rapids; Michigan; have discovered that as their family expands; their space has stayed the same. They're hoping to trade up from their small apartment into a house with plenty of room to grow but they can't decide between a turnkey home and one that needs a little work.,171,Grand Rapids,Michigan,0,House Hunters,Grand Rapids; Michigan,Grand Rapids; Kent County; Michigan; United States of America,(42.9632405; -85.6678639; 0.0),42.9632405,-85.6678639,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/room-for-three-in-grand-rapids,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a443
416,TVEpisode,8,Making it Happen in Hampton Beach,https://www.hgtv.com/shows/house-hunters/episodes/making-it-happen-in-hampton-beach,A couple searches Hampton Beach; New Hampshire; for a family friendly getaway that has something for everyone. But while one is all about the view and outdoor living space; the other wants something close to the action.,161,Hampton Beach,New Hampshire,0,House Hunters,Hampton Beach; New Hampshire,Hampton Beach; Atlantic Avenue; Hampton; Rockingham County; New Hampshire; 03842; United States of America,(42.9089196; -70.81002910399201; 0.0),42.9089196,-70.8100291,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/making-it-happen-in-hampton-beach,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a312
678,TVEpisode,7,Battle Over a Basement in Buffalo,https://www.hgtv.com/shows/house-hunters/episodes/battle-over-a-basement-in-buffalo,First-time buyers can't decide between an old or new home in Buffalo; New York. He wants a house with lots of character; history and a basement for himself. However; she's hoping for a newer home with a gas range; and she doesn't love the idea of having a basement.,141,Buffalo,New York,0,House Hunters,Buffalo; New York,Buffalo; Erie County; New York; United States of America,(42.8867166; -78.8783922; 0.0),42.8867166,-78.8783922,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/battle-over-a-basement-in-buffalo,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a61
451,TVEpisode,4,Ski Condo or Lake House in Vermont,https://www.hgtv.com/shows/house-hunters/episodes/ski-condo-or-lake-house-in-vermont,A couple is searching for a vacation home in southern Vermont. She's an avid gardener who wants a quaint cabin by the lake that she can landscape and enjoy during all four seasons. He's focused on winter and wants a ski condo.,158,,Vermont,0,House Hunters,Brattleboro; Vermont,Brattleboro; Windham County; Vermont; United States of America,(42.8509152; -72.5578678; 0.0),42.8509152,-72.5578678,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ski-condo-or-lake-house-in-vermont,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a282
363,TVEpisode,6,Not Another Victorian,https://www.hgtv.com/shows/house-hunters/episodes/not-another-victorian,Busy parents are hunting for a home in the picturesque town of Cooperstown; New York. Finding a downtown location is important for work; but options are limited as he wants a Victorian and is terrified by fixer-uppers.,165,Cooperstown,New York,0,House Hunters,Cooperstown; New York,Cooperstown; Town of Otsego; Otsego County; New York; 13326; United States of America,(42.7006303; -74.924321; 0.0),42.7006303,-74.924321,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/not-another-victorian,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a365
130,TVEpisode,6,A Living Room for Each Tree in Albany,https://www.hgtv.com/shows/house-hunters/episodes/a-living-room-for-each-tree-in-albany,A couple looks for a bigger home for their growing family in Albany; New York; but finding a place that meets her quirky needs and his picky taste may be harder than they think.,184,Albany,New York,0,House Hunters,Albany; New York,Albany; Albany County; New York; United States of America,(42.6511674; -73.754968; 0.0),42.6511674,-73.754968,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-living-room-for-each-tree-in-albany,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a551
588,TVEpisode,10,Colonial vs. Midcentury Cape Cod in Marblehead; Massachusetts,https://www.hgtv.com/shows/house-hunters/episodes/colonial-vs-midcentury-cape-cod-in-marblehead-massachusetts,A couple wants to put down roots in Marblehead; Massachusetts; and is looking for a home with plenty of space for their big family. However; he wants a classic Colonial that's been around for centuries; while she prefers something that was built more recently.,148,Marblehead,Massachusetts,0,House Hunters,Marblehead; Massachusetts,Marblehead; Essex County; Massachusetts; 01945; United States of America,(42.500096; -70.8578253; 0.0),42.500096,-70.8578253,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/colonial-vs-midcentury-cape-cod-in-marblehead-massachusetts,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a147
